id,clean_title,raw_title,source_path,in_directory,created_at,updated_at,author,published,revision,subject,genre,summary,file_type,subtitle,publisher,edition,language,domain,subfield,topics,key_concepts,target_audience,media_type,is_collection,file_extension
45,9781805129592,9781805129592.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on 9781805129592 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
46,9781806029570,9781806029570 2.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on 9781806029570 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
48,9781835085622,9781835085622.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on 9781835085622 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
49,9781836207030,9781836207030.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on 9781836207030 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
50,9781837027873,9781837027873.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on 9781837027873 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
51,A Concise Guide Statistics,A Concise Guide Statistics,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Mathematics & Applied Statistics,Textbook,"Comprehensive resource bundle and reference collection focusing on A Concise Guide Statistics. Covers key principles, curated documentation, and multi-part assets across Foundational & Advanced Mathematics within Formal Sciences & Mathematics.",Directory / Folder,,,1st Edition,en,Formal Sciences & Mathematics,Foundational & Advanced Mathematics,"mathematics, statistics, calculus, linear-algebra, probability, math","Vector Spaces, Differential Operators, Probability Distributions, Proof Methods, Optimization",Academic / Practitioner,Directory / Resource Pack,1,
52,A Hands-On Course in Sensors Using the Arduino and Raspberry Pi (Series in Sensors),A Hands-On Course in Sensors Using the Arduino and Raspberry Pi (Series in Sensors),/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Electrical & Embedded Engineering,Textbook / Technical Reference,"Structured educational course and instructional video curriculum covering A Hands-On Course in Sensors Using the Arduino and Raspberry Pi (Series in Sensors) from Arduino LLC. Designed to build practical mastery and hands-on proficiency in Circuit Design, Embedded Systems & Hardware.",Directory / Folder,,Arduino LLC,1st Edition,en,Engineering & Applied Physics,"Circuit Design, Embedded Systems & Hardware","electronics, electrical-engineering, embedded-systems, arduino, raspberry-pi, circuits, sensors, pcb","Analog & Digital Circuits, Microcontrollers, Signal Processing, Sensor Interfacing, Hardware Design",Intermediate / Practitioner,Course / Video Series,0,
53,A Primer on Scientific Programming with Python,A Primer on Scientific Programming with Python,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Programming & Software Development,Technical Guide,"Comprehensive resource bundle and reference collection focusing on A Primer on Scientific Programming with Python. Covers key principles, curated documentation, and multi-part assets across Application & Web Engineering within Computer Science & Software Development.",Directory / Folder,,,1st Edition,en,Computer Science & Software Development,Application & Web Engineering,"programming, software-development, web-development, python, coding, applications","Syntax, Idiomatic Programming, Frameworks, Application Design, API Integration",Beginner / Intermediate,Directory / Resource Pack,1,
54,AAS Redeem Your FREE Pack,AAS_redeem_your_FREE_Pack.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"Comprehensive resource bundle and reference collection focusing on AAS Redeem Your FREE Pack. Covers key principles, curated documentation, and multi-part assets across General Technical Studies within General Science & Technology.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Collection / Resource Pack,1,.pdf
55,ABCs of Spray Finishing,ABCs-of-Spray-Finishing.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on ABCs of Spray Finishing (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
56,"Action - Movement, Light and Sound","Action - Movement, Light and Sound.pdf",/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Action - Movement, Light and Sound (Movement, Light and Sound) (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,"Movement, Light and Sound",,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
57,Adafruit Ccs811 Air Quality Sensor,adafruit-ccs811-air-quality-sensor.pdf.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Electrical & Embedded Engineering,Textbook / Technical Reference,"A comprehensive textbook / technical reference on Adafruit Ccs811 Air Quality Sensor (1st Edition) from Adafruit. Explores foundational principles, technical methodologies, and practical applications in Electrical & Embedded Engineering and Circuit Design, Embedded Systems & Hardware.",PDF,,Adafruit,1st Edition,en,Engineering & Applied Physics,"Circuit Design, Embedded Systems & Hardware","electronics, electrical-engineering, embedded-systems, arduino, raspberry-pi, circuits, sensors, pcb","Analog & Digital Circuits, Microcontrollers, Signal Processing, Sensor Interfacing, Hardware Design",Intermediate / Practitioner,Book / Ebook,0,.pdf
58,Adventures in Edible Plant Foraging,adventuresinedibleplantforaging.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Survival & Bushcraft,Field Guide / Manual,"A comprehensive field guide / manual on Adventures in Edible Plant Foraging (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Survival & Bushcraft and Wilderness Survival & Self-Reliance.",PDF,,,1st Edition,en,"Outdoor, Survival & Environmental Skills",Wilderness Survival & Self-Reliance,"survival, bushcraft, wilderness, foraging, prepping, first-aid, self-reliance","Wilderness Medicine, Shelter Construction, Foraging & Identification, Navigation, Emergency Preparedness",Practitioner / Enthusiast,Book / Ebook,0,.pdf
59,Adversarial AI Attacks Mitigations and Defense Strategies,adversarialaiattacksmitigationsanddefensestrategies.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Artificial Intelligence & Machine Learning,Technical Reference,"A comprehensive technical reference on Adversarial AI Attacks Mitigations and Defense Strategies (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Artificial Intelligence & Machine Learning and Deep Learning & Generative AI.",PDF,,,1st Edition,en,Computer Science & Artificial Intelligence,Deep Learning & Generative AI,"ai, machine-learning, deep-learning, llm, neural-networks, transformers, nlp, generative-ai","Model Architectures, Training Pipelines, Neural Optimization, Embeddings, Agentic Workflows",Advanced / Practitioner,Book / Ebook,0,.pdf
60,Aerotek Terms,Aerotek Terms.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Aerotek Terms (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
61,AI Books,ai_books-master,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Artificial Intelligence & Machine Learning,Technical Reference,"Comprehensive resource bundle and reference collection focusing on AI Books. Covers key principles, curated documentation, and multi-part assets across Deep Learning & Generative AI within Computer Science & Artificial Intelligence.",Directory / Folder,,,1st Edition,en,Computer Science & Artificial Intelligence,Deep Learning & Generative AI,"ai, machine-learning, deep-learning, llm, neural-networks, transformers, nlp, generative-ai","Model Architectures, Training Pipelines, Neural Optimization, Embeddings, Agentic Workflows",Advanced / Practitioner,Directory / Resource Pack,1,
62,AI Data Scientist,ai-data-scientist 2.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Artificial Intelligence & Machine Learning,Technical Reference,"A comprehensive technical reference on AI Data Scientist (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Artificial Intelligence & Machine Learning and Deep Learning & Generative AI.",PDF,,,1st Edition,en,Computer Science & Artificial Intelligence,Deep Learning & Generative AI,"ai, machine-learning, deep-learning, llm, neural-networks, transformers, nlp, generative-ai","Model Architectures, Training Pipelines, Neural Optimization, Embeddings, Agentic Workflows",Advanced / Practitioner,Book / Ebook,0,.pdf
64,AI Engineer,ai-engineer 2.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Artificial Intelligence & Machine Learning,Technical Reference,"A comprehensive technical reference on AI Engineer (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Artificial Intelligence & Machine Learning and Deep Learning & Generative AI.",PDF,,,1st Edition,en,Computer Science & Artificial Intelligence,Deep Learning & Generative AI,"ai, machine-learning, deep-learning, llm, neural-networks, transformers, nlp, generative-ai","Model Architectures, Training Pipelines, Neural Optimization, Embeddings, Agentic Workflows",Advanced / Practitioner,Book / Ebook,0,.pdf
